"","researcher","hourdate_HOBO","hour_ELITECH","intensity","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","temp.Larrea tridentata","temp.square","temp.triangle","temp.open","temp.NA"
"13399","ng","05/18/23 09:50:00  AM","",10240,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.956,NA,43.966,39.615,NA
"13401","ng","05/18/23 10:10:00  AM","",10240,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,43.844,NA,47.238,41.225,NA
"13402","ng","05/18/23 10:20:00  AM","",4608,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,43.118,NA,41.575,41.341,NA
"13403","ng","05/18/23 10:30:00  AM","",4096,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.334,NA,43.118,42.282,NA
"13404","ng","05/18/23 10:40:00  AM","",3584,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.089,NA,41.928,42.401,NA
"13405","ng","05/18/23 10:50:00  AM","",19456,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.892,NA,46.979,43.359,NA
"13407","ng","05/18/23 11:10:00  AM","",20480,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,51.578,NA,42.282,44.828,NA
"13408","ng","05/18/23 11:20:00  AM","",20480,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,53.166,NA,44.457,46.337,NA
"13409","ng","05/18/23 11:30:00  AM","",8192,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,48.023,NA,43.48,47.238,NA
"13410","ng","05/18/23 11:40:00  AM","",12800,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.703,NA,47.368,48.821,NA
"13411","ng","05/18/23 11:50:00  AM","",5888,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.703,NA,46.465,49.225,NA
"13413","ng","05/18/23 12:10:00  PM","",4608,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.76,NA,42.639,49.496,NA
"13414","ng","05/18/23 12:20:00  PM","",9216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.703,NA,45.452,50.18,NA
"13415","ng","05/18/23 12:30:00  PM","",8192,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.703,NA,46.21,50.734,NA
"13416","ng","05/18/23 12:40:00  PM","",3584,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.593,NA,49.632,54.056,NA
"13417","ng","05/18/23 12:50:00  PM","",4608,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.76,NA,44.58,52.873,NA
"13419","ng","05/18/23 01:10:00  PM","",5632,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,48.955,NA,44.334,53.461,NA
"13420","ng","05/18/23 01:20:00  PM","",12800,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.109,NA,43.723,54.056,NA
"13421","ng","05/18/23 01:30:00  PM","",3328,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.956,NA,46.083,55.425,NA
"13422","ng","05/18/23 01:40:00  PM","",4096,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.21,NA,45.076,55.425,NA
"13423","ng","05/18/23 01:50:00  PM","",2944,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.326,NA,46.21,56.679,NA
"13425","ng","05/18/23 02:10:00  PM","",3328,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.499,NA,50.874,56.998,NA
"13426","ng","05/18/23 02:20:00  PM","",2688,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.337,NA,54.659,57.643,NA
"13427","ng","05/18/23 02:30:00  PM","",3840,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.499,NA,56.047,58.299,NA
"13428","ng","05/18/23 02:40:00  PM","",17408,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,49.496,NA,56.679,57.806,NA
"13429","ng","05/18/23 02:50:00  PM","",7424,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,50.734,NA,50.734,59.301,NA
"13431","ng","05/18/23 03:10:00  PM","",3840,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.956,NA,53.757,57.643,NA
"13432","ng","05/18/23 03:20:00  PM","",3072,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,48.155,NA,53.757,57.806,NA
"13433","ng","05/18/23 03:30:00  PM","",9728,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.629,NA,56.047,57.481,NA
"13434","ng","05/18/23 03:40:00  PM","",4608,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.722,NA,58.964,59.133,NA
"13435","ng","05/18/23 03:50:00  PM","",7680,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.201,NA,58.63,59.133,NA
"13437","ng","05/18/23 04:10:00  PM","",1984,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.089,NA,57.158,58.299,NA
"13438","ng","05/18/23 04:20:00  PM","",2176,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,42.998,NA,56.362,56.998,NA
"13439","ng","05/18/23 04:30:00  PM","",2048,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,43.118,NA,56.52,56.998,NA
"13440","ng","05/18/23 04:40:00  PM","",1984,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,42.52,NA,56.838,56.204,NA
"13441","ng","05/18/23 04:50:00  PM","",1728,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,42.401,NA,56.998,56.679,NA
"13443","ng","05/18/23 05:10:00  PM","",1600,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,42.164,NA,56.204,55.735,NA
"13444","ng","05/18/23 05:20:00  PM","",1536,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,41.341,NA,54.056,57.319,NA
"13445","ng","05/18/23 05:30:00  PM","",2176,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,41.928,NA,55.271,54.964,NA
"13446","ng","05/18/23 05:40:00  PM","",2560,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.201,NA,52.873,53.313,NA
"13447","ng","05/18/23 05:50:00  PM","",1472,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.334,NA,50.456,52.582,NA
"13449","ng","05/18/23 06:10:00  PM","",672,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,39.957,NA,46.337,46.85,NA
"13450","ng","05/18/23 06:20:00  PM","",1216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,40.415,NA,49.905,47.499,NA
"13451","ng","05/18/23 06:30:00  PM","",1024,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,39.843,NA,50.18,40.761,NA
"13452","ng","05/18/23 06:40:00  PM","",960,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,39.389,NA,46.979,39.276,NA
"13453","ng","05/18/23 06:50:00  PM","",864,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,38.938,NA,43.844,38.602,NA
"13455","ng","05/18/23 07:10:00  PM","",496,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,36.728,NA,38.379,36.511,NA
"13456","ng","05/18/23 07:20:00  PM","",464,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,36.62,NA,39.615,38.157,NA
"13457","ng","05/18/23 07:30:00  PM","",288,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,36.079,NA,37.935,36.62,NA
"13458","ng","05/18/23 07:40:00  PM","",88,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,35.009,NA,35.435,34.374,NA
"13459","ng","05/18/23 07:50:00  PM","",30,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,33.953,NA,34.058,33.014,NA
"13461","ng","05/18/23 08:10:00  PM","",1,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,32.6,NA,32.188,31.88,NA
"13462","ng","05/18/23 08:20:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,32.188,NA,31.574,31.166,NA
"13463","ng","05/18/23 08:30:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,31.472,NA,30.963,30.457,NA
"13464","ng","05/18/23 08:40:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,31.166,NA,30.457,30.054,NA
"13465","ng","05/18/23 08:50:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,30.76,NA,30.963,30.659,NA
"13467","ng","05/18/23 09:10:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.452,NA,30.862,30.255,NA
"13468","ng","05/18/23 09:20:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.352,NA,30.659,30.154,NA
"13469","ng","05/18/23 09:30:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.352,NA,30.659,30.356,NA
"13470","ng","05/18/23 09:40:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,30.054,NA,30.76,30.457,NA
"13471","ng","05/18/23 09:50:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,30.862,NA,30.76,30.457,NA
"13473","ng","05/18/23 10:10:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,31.472,NA,31.166,30.356,NA
"13474","ng","05/18/23 10:20:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,31.574,NA,31.166,30.356,NA
"13475","ng","05/18/23 10:30:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,30.862,NA,30.457,29.152,NA
"13476","ng","05/18/23 10:40:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,30.255,NA,29.953,29.452,NA
"13477","ng","05/18/23 10:50:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.552,NA,29.452,28.853,NA
"13479","ng","05/18/23 11:10:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,30.154,NA,29.352,28.853,NA
"13480","ng","05/18/23 11:20:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,30.054,NA,28.953,28.258,NA
"13481","ng","05/18/23 11:30:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.452,NA,28.357,27.665,NA
"13482","ng","05/18/23 11:40:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.456,NA,28.258,27.468,NA
"13483","ng","05/18/23 11:50:00  PM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.555,NA,28.655,28.06,NA
"13485","ng","05/19/23 12:10:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.053,NA,28.555,28.357,NA
"13486","ng","05/19/23 12:20:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.456,NA,27.37,27.075,NA
"13487","ng","05/19/23 12:30:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.053,NA,28.159,27.173,NA
"13488","ng","05/19/23 12:40:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.452,NA,28.456,27.665,NA
"13489","ng","05/19/23 12:50:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.258,NA,27.665,27.173,NA
"13491","ng","05/19/23 01:10:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.06,NA,27.862,27.862,NA
"13492","ng","05/19/23 01:20:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.862,NA,27.173,26.292,NA
"13493","ng","05/19/23 01:30:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.06,NA,27.075,26.195,NA
"13494","ng","05/19/23 01:40:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.764,NA,26,25.416,NA
"13495","ng","05/19/23 01:50:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.37,NA,25.028,24.351,NA
"13497","ng","05/19/23 02:10:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.977,NA,26.097,26.39,NA
"13498","ng","05/19/23 02:20:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.683,NA,26,25.902,NA
"13499","ng","05/19/23 02:30:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.977,NA,25.805,25.805,NA
"13500","ng","05/19/23 02:40:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.272,NA,25.708,25.805,NA
"13501","ng","05/19/23 02:50:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.683,NA,25.513,25.513,NA
"13503","ng","05/19/23 03:10:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.781,NA,25.125,24.931,NA
"13504","ng","05/19/23 03:20:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.488,NA,25.319,23.966,NA
"13505","ng","05/19/23 03:30:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,26.39,NA,25.222,23.196,NA
"13506","ng","05/19/23 03:40:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.862,NA,25.61,25.513,NA
"13507","ng","05/19/23 03:50:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.06,NA,27.075,27.075,NA
"13509","ng","05/19/23 04:10:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.961,NA,27.468,27.173,NA
"13510","ng","05/19/23 04:20:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.665,NA,27.37,26.977,NA
"13511","ng","05/19/23 04:30:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.468,NA,27.075,26.879,NA
"13512","ng","05/19/23 04:40:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.173,NA,27.075,26.879,NA
"13513","ng","05/19/23 04:50:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.272,NA,26.977,26.781,NA
"13515","ng","05/19/23 05:10:00  AM","",0,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.272,NA,26.683,26.292,NA
"13516","ng","05/19/23 05:20:00  AM","",6,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.173,NA,26.781,26.39,NA
"13517","ng","05/19/23 05:30:00  AM","",25,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.075,NA,26.683,26.39,NA
"13518","ng","05/19/23 05:40:00  AM","",85,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.173,NA,26.781,26.488,NA
"13519","ng","05/19/23 05:50:00  AM","",288,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,27.272,NA,26.879,26.683,NA
"13521","ng","05/19/23 06:10:00  AM","",1216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28.754,NA,27.862,27.468,NA
"13522","ng","05/19/23 06:20:00  AM","",1984,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,29.953,NA,28.853,28.06,NA
"13523","ng","05/19/23 06:30:00  AM","",2304,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,30.862,NA,29.853,28.456,NA
"13524","ng","05/19/23 06:40:00  AM","",2816,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,31.574,NA,30.558,28.853,NA
"13525","ng","05/19/23 06:50:00  AM","",3200,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,32.086,NA,31.064,29.252,NA
"13527","ng","05/19/23 07:10:00  AM","",3968,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,33.639,NA,32.497,30.255,NA
"13528","ng","05/19/23 07:20:00  AM","",4352,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,34.479,NA,33.43,30.963,NA
"13529","ng","05/19/23 07:30:00  AM","",4864,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,35.542,NA,34.374,31.676,NA
"13530","ng","05/19/23 07:40:00  AM","",5376,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,36.187,NA,34.691,32.188,NA
"13531","ng","05/19/23 07:50:00  AM","",6144,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,36.946,NA,35.115,32.497,NA
"13533","ng","05/19/23 08:10:00  AM","",7680,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,38.602,NA,37.494,33.326,NA
"13534","ng","05/19/23 08:20:00  AM","",8192,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,38.826,NA,38.714,33.743,NA
"13535","ng","05/19/23 08:30:00  AM","",9216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,39.843,NA,39.729,34.479,NA
"13536","ng","05/19/23 08:40:00  AM","",10240,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,40.876,NA,40.071,35.009,NA
"13537","ng","05/19/23 08:50:00  AM","",11264,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,41.928,NA,40.53,35.649,NA
"13539","ng","05/19/23 09:10:00  AM","",9216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,41.458,NA,42.52,37.055,NA
"13540","ng","05/19/23 09:20:00  AM","",9728,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,40.645,NA,41.928,37.604,NA
"13541","ng","05/19/23 09:30:00  AM","",4608,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,41.458,NA,40.992,37.935,NA
"13542","ng","05/19/23 09:40:00  AM","",15360,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.58,NA,40.645,38.602,NA
"13543","ng","05/19/23 09:50:00  AM","",9216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.211,NA,40.071,39.163,NA
"13545","ng","05/19/23 10:10:00  AM","",14336,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,42.758,NA,41.225,40.3,NA
"13546","ng","05/19/23 10:20:00  AM","",8704,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,42.758,NA,42.164,40.645,NA
"13547","ng","05/19/23 10:30:00  AM","",4864,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,42.878,NA,42.998,41.225,NA
"13548","ng","05/19/23 10:40:00  AM","",5120,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,43.48,NA,42.758,42.164,NA
"13549","ng","05/19/23 10:50:00  AM","",12800,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.979,NA,43.601,42.758,NA
"13551","ng","05/19/23 11:10:00  AM","",20480,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,50.318,NA,40.876,43.966,NA
"13552","ng","05/19/23 11:20:00  AM","",8704,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,51.863,NA,41.81,44.952,NA
"13553","ng","05/19/23 11:30:00  AM","",4864,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,49.496,NA,46.083,45.703,NA
"13554","ng","05/19/23 11:40:00  AM","",14336,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.499,NA,42.401,46.083,NA
"13555","ng","05/19/23 11:50:00  AM","",8192,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.892,NA,43.48,47.368,NA
"13557","ng","05/19/23 12:10:00  PM","",11776,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.238,NA,44.457,49.09,NA
"13558","ng","05/19/23 12:20:00  PM","",3840,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.722,NA,44.457,50.318,NA
"13559","ng","05/19/23 12:30:00  PM","",20480,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.083,NA,44.334,50.456,NA
"13560","ng","05/19/23 12:40:00  PM","",7936,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.465,NA,46.593,50.874,NA
"13561","ng","05/19/23 12:50:00  PM","",20480,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.368,NA,44.704,51.154,NA
"13563","ng","05/19/23 01:10:00  PM","",3712,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.337,NA,45.452,53.313,NA
"13564","ng","05/19/23 01:20:00  PM","",4608,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.577,NA,44.457,53.166,NA
"13565","ng","05/19/23 01:30:00  PM","",4864,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.465,NA,43.359,54.507,NA
"13566","ng","05/19/23 01:40:00  PM","",4608,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.577,NA,44.211,54.659,NA
"13567","ng","05/19/23 01:50:00  PM","",3072,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.211,NA,45.326,54.507,NA
"13569","ng","05/19/23 02:10:00  PM","",4864,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.952,NA,48.023,56.204,NA
"13570","ng","05/19/23 02:20:00  PM","",6400,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,45.201,NA,49.496,56.679,NA
"13571","ng","05/19/23 02:30:00  PM","",7168,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.704,NA,49.905,56.362,NA
"13572","ng","05/19/23 02:40:00  PM","",16384,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,49.225,NA,53.313,56.679,NA
"13573","ng","05/19/23 02:50:00  PM","",5120,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.892,NA,54.964,56.679,NA
"13575","ng","05/19/23 03:10:00  PM","",3968,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.704,NA,54.964,57.158,NA
"13576","ng","05/19/23 03:20:00  PM","",9216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.238,NA,55.58,59.133,NA
"13577","ng","05/19/23 03:30:00  PM","",3584,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,47.109,NA,56.838,58.964,NA
"13578","ng","05/19/23 03:40:00  PM","",9216,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,46.85,NA,51.436,57.806,NA
"13579","ng","05/19/23 03:50:00  PM","",2432,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,44.828,NA,46.337,58.134,NA
"14923","ng","04/23/23 02:00:00  PM","",4,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,22.429,NA,NA,NA,NA
"14924","ng","04/23/23 02:30:00  PM","",2,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,22.908,NA,NA,NA,NA
"14925","ng","04/23/23 03:00:00  PM","",2,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,23.1,NA,NA,NA,NA
"14926","ng","04/23/23 03:30:00  PM","",2,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,23.292,NA,NA,NA,NA
"14927","ng","04/23/23 04:00:00  PM","",2,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,23.484,NA,NA,NA,NA
"14928","ng","04/23/23 04:30:00  PM","",2,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,23.677,NA,NA,NA,NA
"14929","ng","04/23/23 05:00:00  PM","",2,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,23.869,NA,NA,NA,NA
"14930","ng","04/23/23 05:30:00  PM","",1,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,24.062,NA,NA,NA,NA
"14931","ng","04/23/23 06:00:00  PM","",2,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,24.255,NA,NA,NA,NA
"14932","ng","04/23/23 06:30:00  PM","",1,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,24.448,NA,NA,NA,NA
"14933","ng","04/23/23 07:00:00  PM","",3,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,24.641,NA,NA,NA,NA
"14934","ng","04/23/23 07:30:00  PM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,24.641,NA,NA,NA,NA
"14935","ng","04/23/23 08:00:00  PM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,24.545,NA,NA,NA,NA
"14936","ng","04/23/23 08:30:00  PM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,24.351,NA,NA,NA,NA
"14937","ng","04/23/23 09:00:00  PM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,24.255,NA,NA,NA,NA
"14938","ng","04/23/23 09:30:00  PM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,23.966,NA,NA,NA,NA
"14939","ng","04/23/23 10:00:00  PM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,23.677,NA,NA,NA,NA
"14940","ng","04/23/23 10:30:00  PM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,23.388,NA,NA,NA,NA
"14941","ng","04/23/23 11:00:00  PM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,23.1,NA,NA,NA,NA
"14942","ng","04/23/23 11:30:00  PM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,22.717,NA,NA,NA,NA
"14943","ng","04/24/23 12:00:00  AM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,22.525,NA,NA,NA,NA
"14944","ng","04/24/23 12:30:00  AM","",0,NA,20597565,35.85317,-116.18368,"Mojave","Tecopa","HOBO",7,22.238,NA,NA,NA,NA
