"","researcher","hourdate_HOBO","hour_ELITECH","temp","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","intensity.Larrea tridentata","intensity.square","intensity.triangle","intensity.open","intensity.NA"
"13343","ng","05/18/23 12:30:00  AM","",28.754,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13344","ng","05/18/23 12:40:00  AM","",29.152,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13345","ng","05/18/23 12:50:00  AM","",29.652,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13347","ng","05/18/23 01:10:00  AM","",27.862,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13348","ng","05/18/23 01:20:00  AM","",27.173,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13349","ng","05/18/23 01:30:00  AM","",27.468,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13350","ng","05/18/23 01:40:00  AM","",27.075,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13351","ng","05/18/23 01:50:00  AM","",26.488,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13353","ng","05/18/23 02:10:00  AM","",25.513,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13354","ng","05/18/23 02:20:00  AM","",23.869,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13355","ng","05/18/23 02:30:00  AM","",23.1,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13356","ng","05/18/23 02:40:00  AM","",23.292,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13357","ng","05/18/23 02:50:00  AM","",24.351,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13359","ng","05/18/23 03:10:00  AM","",23.388,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13360","ng","05/18/23 03:20:00  AM","",23.196,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13361","ng","05/18/23 03:30:00  AM","",24.835,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13362","ng","05/18/23 03:40:00  AM","",24.738,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13363","ng","05/18/23 03:50:00  AM","",23.388,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13365","ng","05/18/23 04:10:00  AM","",21.76,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13366","ng","05/18/23 04:20:00  AM","",21.187,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13367","ng","05/18/23 04:30:00  AM","",20.805,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13368","ng","05/18/23 04:40:00  AM","",21.473,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13369","ng","05/18/23 04:50:00  AM","",21.187,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13371","ng","05/18/23 05:10:00  AM","",22.238,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13372","ng","05/18/23 05:20:00  AM","",21.378,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,6,NA,4,4,NA
"13373","ng","05/18/23 05:30:00  AM","",20.71,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,28,NA,16,19,NA
"13374","ng","05/18/23 05:40:00  AM","",20.901,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,90,NA,54,63,NA
"13375","ng","05/18/23 05:50:00  AM","",21.569,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,216,NA,128,152,NA
"13377","ng","05/18/23 06:10:00  AM","",23.388,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1344,NA,864,608,NA
"13378","ng","05/18/23 06:20:00  AM","",25.902,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1856,NA,1280,896,NA
"13379","ng","05/18/23 06:30:00  AM","",27.961,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2176,NA,1600,1344,NA
"13380","ng","05/18/23 06:40:00  AM","",29.152,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2688,NA,1920,3328,NA
"13381","ng","05/18/23 06:50:00  AM","",31.064,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3072,NA,2048,3968,NA
"13383","ng","05/18/23 07:10:00  AM","",33.326,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3968,NA,2432,4352,NA
"13384","ng","05/18/23 07:20:00  AM","",34.163,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4352,NA,2560,4352,NA
"13385","ng","05/18/23 07:30:00  AM","",35.649,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,5120,NA,2560,4352,NA
"13386","ng","05/18/23 07:40:00  AM","",37.165,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,5632,NA,2688,4096,NA
"13387","ng","05/18/23 07:50:00  AM","",39.163,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,6400,NA,2816,4096,NA
"13389","ng","05/18/23 08:10:00  AM","",41.575,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,7680,NA,2816,3584,NA
"13390","ng","05/18/23 08:20:00  AM","",41.341,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8704,NA,2944,3328,NA
"13391","ng","05/18/23 08:30:00  AM","",42.998,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9216,NA,2944,3328,NA
"13392","ng","05/18/23 08:40:00  AM","",43.118,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10240,NA,3200,3328,NA
"13393","ng","05/18/23 08:50:00  AM","",44.211,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11264,NA,3328,3456,NA
"13395","ng","05/18/23 09:10:00  AM","",43.359,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,5888,NA,3584,3712,NA
"13396","ng","05/18/23 09:20:00  AM","",40.992,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9216,NA,3712,3840,NA
"13397","ng","05/18/23 09:30:00  AM","",41.692,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4352,NA,3840,3840,NA
"13398","ng","05/18/23 09:40:00  AM","",42.878,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15360,NA,3968,3968,NA
"13399","ng","05/18/23 09:50:00  AM","",45.956,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10240,NA,3840,4096,NA
"13401","ng","05/18/23 10:10:00  AM","",43.844,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10240,NA,4352,4352,NA
"13402","ng","05/18/23 10:20:00  AM","",43.118,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4608,NA,2176,4352,NA
"13403","ng","05/18/23 10:30:00  AM","",44.334,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4096,NA,2304,4608,NA
"13404","ng","05/18/23 10:40:00  AM","",44.089,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3584,NA,4096,4608,NA
"13405","ng","05/18/23 10:50:00  AM","",47.892,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,19456,NA,5376,4864,NA
"13407","ng","05/18/23 11:10:00  AM","",51.578,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20480,NA,8192,5120,NA
"13408","ng","05/18/23 11:20:00  AM","",53.166,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20480,NA,3840,5120,NA
"13409","ng","05/18/23 11:30:00  AM","",48.023,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8192,NA,4352,5376,NA
"13410","ng","05/18/23 11:40:00  AM","",45.703,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12800,NA,7936,5376,NA
"13411","ng","05/18/23 11:50:00  AM","",45.703,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,5888,NA,4608,5376,NA
"13413","ng","05/18/23 12:10:00  PM","",47.76,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4608,NA,3840,5632,NA
"13414","ng","05/18/23 12:20:00  PM","",45.703,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9216,NA,3072,5632,NA
"13415","ng","05/18/23 12:30:00  PM","",45.703,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8192,NA,8192,5632,NA
"13416","ng","05/18/23 12:40:00  PM","",46.593,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3584,NA,6144,5888,NA
"13417","ng","05/18/23 12:50:00  PM","",47.76,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4608,NA,3200,5888,NA
"13419","ng","05/18/23 01:10:00  PM","",48.955,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,5632,NA,5632,6144,NA
"13420","ng","05/18/23 01:20:00  PM","",47.109,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12800,NA,4352,6144,NA
"13421","ng","05/18/23 01:30:00  PM","",45.956,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3328,NA,6400,6144,NA
"13422","ng","05/18/23 01:40:00  PM","",46.21,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4096,NA,2688,6400,NA
"13423","ng","05/18/23 01:50:00  PM","",45.326,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2944,NA,3328,6400,NA
"13425","ng","05/18/23 02:10:00  PM","",47.499,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3328,NA,19456,6400,NA
"13426","ng","05/18/23 02:20:00  PM","",46.337,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2688,NA,19456,6400,NA
"13427","ng","05/18/23 02:30:00  PM","",47.499,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3840,NA,20480,6400,NA
"13428","ng","05/18/23 02:40:00  PM","",49.496,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,17408,NA,20480,6400,NA
"13429","ng","05/18/23 02:50:00  PM","",50.734,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,7424,NA,2688,6400,NA
"13431","ng","05/18/23 03:10:00  PM","",45.956,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3840,NA,21504,6400,NA
"13432","ng","05/18/23 03:20:00  PM","",48.155,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3072,NA,21504,6400,NA
"13433","ng","05/18/23 03:30:00  PM","",47.629,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9728,NA,21504,6400,NA
"13434","ng","05/18/23 03:40:00  PM","",46.722,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4608,NA,21504,6144,NA
"13435","ng","05/18/23 03:50:00  PM","",45.201,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,7680,NA,21504,6144,NA
"13437","ng","05/18/23 04:10:00  PM","",44.089,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1984,NA,21504,5888,NA
"13438","ng","05/18/23 04:20:00  PM","",42.998,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2176,NA,20480,5632,NA
"13439","ng","05/18/23 04:30:00  PM","",43.118,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2048,NA,21504,5632,NA
"13440","ng","05/18/23 04:40:00  PM","",42.52,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1984,NA,21504,5376,NA
"13441","ng","05/18/23 04:50:00  PM","",42.401,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1728,NA,21504,5376,NA
"13443","ng","05/18/23 05:10:00  PM","",42.164,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1600,NA,19456,4864,NA
"13444","ng","05/18/23 05:20:00  PM","",41.341,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1536,NA,19456,4864,NA
"13445","ng","05/18/23 05:30:00  PM","",41.928,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2176,NA,18432,4608,NA
"13446","ng","05/18/23 05:40:00  PM","",45.201,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2560,NA,18432,4352,NA
"13447","ng","05/18/23 05:50:00  PM","",44.334,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1472,NA,18432,4096,NA
"13449","ng","05/18/23 06:10:00  PM","",39.957,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,672,NA,16384,3328,NA
"13450","ng","05/18/23 06:20:00  PM","",40.415,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1216,NA,15872,1600,NA
"13451","ng","05/18/23 06:30:00  PM","",39.843,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1024,NA,14848,960,NA
"13452","ng","05/18/23 06:40:00  PM","",39.389,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,960,NA,12288,800,NA
"13453","ng","05/18/23 06:50:00  PM","",38.938,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,864,NA,11264,1088,NA
"13455","ng","05/18/23 07:10:00  PM","",36.728,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,496,NA,6400,960,NA
"13456","ng","05/18/23 07:20:00  PM","",36.62,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,464,NA,5376,1024,NA
"13457","ng","05/18/23 07:30:00  PM","",36.079,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,288,NA,2688,512,NA
"13458","ng","05/18/23 07:40:00  PM","",35.009,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,88,NA,248,92,NA
"13459","ng","05/18/23 07:50:00  PM","",33.953,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,30,NA,76,30,NA
"13461","ng","05/18/23 08:10:00  PM","",32.6,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1,NA,5,1,NA
"13462","ng","05/18/23 08:20:00  PM","",32.188,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13463","ng","05/18/23 08:30:00  PM","",31.472,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13464","ng","05/18/23 08:40:00  PM","",31.166,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13465","ng","05/18/23 08:50:00  PM","",30.76,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13467","ng","05/18/23 09:10:00  PM","",29.452,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13468","ng","05/18/23 09:20:00  PM","",29.352,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13469","ng","05/18/23 09:30:00  PM","",29.352,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13470","ng","05/18/23 09:40:00  PM","",30.054,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13471","ng","05/18/23 09:50:00  PM","",30.862,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13473","ng","05/18/23 10:10:00  PM","",31.472,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13474","ng","05/18/23 10:20:00  PM","",31.574,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13475","ng","05/18/23 10:30:00  PM","",30.862,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13476","ng","05/18/23 10:40:00  PM","",30.255,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13477","ng","05/18/23 10:50:00  PM","",29.552,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13479","ng","05/18/23 11:10:00  PM","",30.154,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13480","ng","05/18/23 11:20:00  PM","",30.054,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13481","ng","05/18/23 11:30:00  PM","",29.452,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13482","ng","05/18/23 11:40:00  PM","",28.456,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13483","ng","05/18/23 11:50:00  PM","",28.555,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13485","ng","05/19/23 12:10:00  AM","",29.053,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13486","ng","05/19/23 12:20:00  AM","",28.456,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13487","ng","05/19/23 12:30:00  AM","",29.053,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13488","ng","05/19/23 12:40:00  AM","",29.452,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13489","ng","05/19/23 12:50:00  AM","",28.258,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13491","ng","05/19/23 01:10:00  AM","",28.06,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13492","ng","05/19/23 01:20:00  AM","",27.862,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13493","ng","05/19/23 01:30:00  AM","",28.06,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13494","ng","05/19/23 01:40:00  AM","",27.764,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13495","ng","05/19/23 01:50:00  AM","",27.37,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13497","ng","05/19/23 02:10:00  AM","",26.977,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13498","ng","05/19/23 02:20:00  AM","",26.683,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13499","ng","05/19/23 02:30:00  AM","",26.977,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13500","ng","05/19/23 02:40:00  AM","",27.272,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13501","ng","05/19/23 02:50:00  AM","",26.683,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13503","ng","05/19/23 03:10:00  AM","",26.781,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13504","ng","05/19/23 03:20:00  AM","",26.488,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13505","ng","05/19/23 03:30:00  AM","",26.39,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13506","ng","05/19/23 03:40:00  AM","",27.862,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13507","ng","05/19/23 03:50:00  AM","",28.06,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13509","ng","05/19/23 04:10:00  AM","",27.961,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13510","ng","05/19/23 04:20:00  AM","",27.665,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13511","ng","05/19/23 04:30:00  AM","",27.468,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13512","ng","05/19/23 04:40:00  AM","",27.173,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13513","ng","05/19/23 04:50:00  AM","",27.272,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13515","ng","05/19/23 05:10:00  AM","",27.272,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,0,NA,0,0,NA
"13516","ng","05/19/23 05:20:00  AM","",27.173,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,6,NA,4,3,NA
"13517","ng","05/19/23 05:30:00  AM","",27.075,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,25,NA,17,17,NA
"13518","ng","05/19/23 05:40:00  AM","",27.173,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,85,NA,57,56,NA
"13519","ng","05/19/23 05:50:00  AM","",27.272,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,288,NA,200,184,NA
"13521","ng","05/19/23 06:10:00  AM","",28.754,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1216,NA,864,576,NA
"13522","ng","05/19/23 06:20:00  AM","",29.953,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,1984,NA,1344,992,NA
"13523","ng","05/19/23 06:30:00  AM","",30.862,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2304,NA,1472,1344,NA
"13524","ng","05/19/23 06:40:00  AM","",31.574,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,2816,NA,1920,3200,NA
"13525","ng","05/19/23 06:50:00  AM","",32.086,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3200,NA,2048,3712,NA
"13527","ng","05/19/23 07:10:00  AM","",33.639,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,3968,NA,1984,4096,NA
"13528","ng","05/19/23 07:20:00  AM","",34.479,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4352,NA,2304,4096,NA
"13529","ng","05/19/23 07:30:00  AM","",35.542,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4864,NA,2432,4096,NA
"13530","ng","05/19/23 07:40:00  AM","",36.187,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,5376,NA,2688,4096,NA
"13531","ng","05/19/23 07:50:00  AM","",36.946,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,6144,NA,2816,3968,NA
"13533","ng","05/19/23 08:10:00  AM","",38.602,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,7680,NA,3840,3456,NA
"13534","ng","05/19/23 08:20:00  AM","",38.826,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8192,NA,3712,3328,NA
"13535","ng","05/19/23 08:30:00  AM","",39.843,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9216,NA,3840,3328,NA
"13536","ng","05/19/23 08:40:00  AM","",40.876,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,10240,NA,3840,3328,NA
"13537","ng","05/19/23 08:50:00  AM","",41.928,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11264,NA,3584,3456,NA
"13539","ng","05/19/23 09:10:00  AM","",41.458,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9216,NA,3584,3584,NA
"13540","ng","05/19/23 09:20:00  AM","",40.645,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9728,NA,3584,3712,NA
"13541","ng","05/19/23 09:30:00  AM","",41.458,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4608,NA,3328,3840,NA
"13542","ng","05/19/23 09:40:00  AM","",44.58,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,15360,NA,3968,3968,NA
"13543","ng","05/19/23 09:50:00  AM","",44.211,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,9216,NA,3328,4096,NA
"13545","ng","05/19/23 10:10:00  AM","",42.758,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14336,NA,3328,4352,NA
"13546","ng","05/19/23 10:20:00  AM","",42.758,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8704,NA,3840,4352,NA
"13547","ng","05/19/23 10:30:00  AM","",42.878,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4864,NA,3712,4608,NA
"13548","ng","05/19/23 10:40:00  AM","",43.48,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,5120,NA,4096,4608,NA
"13549","ng","05/19/23 10:50:00  AM","",46.979,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,12800,NA,3712,4608,NA
"13551","ng","05/19/23 11:10:00  AM","",50.318,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,20480,NA,3328,4864,NA
"13552","ng","05/19/23 11:20:00  AM","",51.863,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8704,NA,4352,5120,NA
"13553","ng","05/19/23 11:30:00  AM","",49.496,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,4864,NA,6912,5120,NA
"13554","ng","05/19/23 11:40:00  AM","",47.499,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,14336,NA,4096,5376,NA
"13555","ng","05/19/23 11:50:00  AM","",47.892,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,8192,NA,4864,5376,NA
"13557","ng","05/19/23 12:10:00  PM","",47.238,NA,10597559,35.85306,-116.18394,"Mojave","Tecopa","HOBO",6,11776,NA,4864,5376,NA
