"researcher","hourdate_HOBO","hour_ELITECH","intensity","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","temp.Ephedra californica","temp.triangle","temp.square","temp.open"
"ng","2005-07-23 7:40","",4096,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.173,NA
"ng","2005-07-23 7:50","",1344,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,24.255,NA
"ng","2005-07-23 8:10","",1984,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,29.652,NA
"ng","2005-07-23 8:20","",2048,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,20.424,NA
"ng","2005-07-23 8:40","",5376,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,31.88,NA
"ng","2005-07-23 8:50","",5632,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,32.911,NA
"ng","2005-07-23 9:10","",6144,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,36.295,NA
"ng","2005-07-23 9:20","",6144,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,37.384,NA
"ng","2005-07-23 9:40","",6400,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,38.714,NA
"ng","2005-07-23 9:50","",6656,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,39.389,NA
"ng","2005-07-23 10:10","",6656,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,39.957,NA
"ng","2005-07-23 10:20","",6656,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,38.938,NA
"ng","2005-07-23 10:40","",6912,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,39.615,NA
"ng","2005-07-23 10:50","",2816,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,37.714,NA
"ng","2005-07-23 11:10","",4864,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.43,NA
"ng","2005-07-23 11:20","",4096,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,29.953,NA
"ng","2005-07-23 11:40","",3456,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.37,NA
"ng","2005-07-23 11:50","",3328,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.961,NA
"ng","2005-07-23 12:10","",2944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.862,NA
"ng","2005-07-23 12:20","",1088,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.37,NA
"ng","2005-07-23 12:40","",3072,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.272,NA
"ng","2005-07-23 12:50","",1536,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.468,NA
"ng","2005-07-23 13:10","",2816,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.37,NA
"ng","2005-07-23 13:20","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.468,NA
"ng","2005-07-23 13:40","",1472,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.764,NA
"ng","2005-07-23 13:50","",704,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,22.908,NA
"ng","2005-07-23 14:10","",2304,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,25.513,NA
"ng","2005-07-23 14:20","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,25.708,NA
"ng","2005-07-23 14:40","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26.488,NA
"ng","2005-07-23 14:50","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.272,NA
"ng","2005-07-23 15:10","",3200,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.075,NA
"ng","2005-07-23 15:20","",3584,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.764,NA
"ng","2005-07-23 15:40","",1344,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,24.351,NA
"ng","2005-07-23 15:50","",1152,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,22.621,NA
"ng","2005-07-23 16:10","",1088,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,21.473,NA
"ng","2005-07-23 16:20","",1024,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,20.901,NA
"ng","2005-07-23 16:40","",1152,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,24.448,NA
"ng","2005-07-23 16:50","",992,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,22.429,NA
"ng","2005-07-23 17:10","",672,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,20.043,NA
"ng","2005-07-23 17:20","",800,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,19.758,NA
"ng","2005-07-23 17:40","",2048,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,23.773,NA
"ng","2005-07-23 17:50","",1856,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,22.333,NA
"ng","2005-07-23 18:10","",448,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,21.855,NA
"ng","2005-07-23 18:20","",480,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,19.853,NA
"ng","2005-07-23 18:40","",432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,17.95,NA
"ng","2005-07-23 18:50","",1280,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,20.71,NA
"ng","2005-07-23 19:10","",320,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,18.806,NA
"ng","2005-07-23 19:20","",232,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,16.618,NA
"ng","2005-07-23 19:40","",113,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,15.187,NA
"ng","2005-07-23 19:50","",33,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,14.325,NA
"ng","2005-07-23 20:10","",1,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,13.654,NA
"ng","2005-07-23 20:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,13.461,NA
"ng","2005-07-23 20:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,13.461,NA
"ng","2005-07-23 20:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,12.013,NA
"ng","2005-07-23 21:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.077,NA
"ng","2005-07-23 21:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.082,NA
"ng","2005-07-23 21:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.983,NA
"ng","2005-07-23 21:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.282,NA
"ng","2005-07-23 22:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.682,NA
"ng","2005-07-23 22:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.782,NA
"ng","2005-07-23 22:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.582,NA
"ng","2005-07-23 22:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.877,NA
"ng","2005-07-23 23:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.86,NA
"ng","2005-07-23 23:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.244,NA
"ng","2005-07-23 23:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.831,NA
"ng","2005-07-23 23:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.037,NA
"ng","2005-08-23 0:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.934,NA
"ng","2005-08-23 0:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.623,NA
"ng","2005-08-23 0:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.934,NA
"ng","2005-08-23 0:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.831,NA
"ng","2005-08-23 1:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.934,NA
"ng","2005-08-23 1:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.727,NA
"ng","2005-08-23 1:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.415,NA
"ng","2005-08-23 1:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.207,NA
"ng","2005-08-23 2:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.311,NA
"ng","2005-08-23 2:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.311,NA
"ng","2005-08-23 2:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.472,NA
"ng","2005-08-23 2:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.578,NA
"ng","2005-08-23 3:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.893,NA
"ng","2005-08-23 3:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.683,NA
"ng","2005-08-23 3:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.683,NA
"ng","2005-08-23 3:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.578,NA
"ng","2005-08-23 4:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2.517,NA
"ng","2005-08-23 4:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2.41,NA
"ng","2005-08-23 4:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.367,NA
"ng","2005-08-23 4:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.049,NA
"ng","2005-08-23 5:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.367,NA
"ng","2005-08-23 5:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.367,NA
"ng","2005-08-23 5:40","",1,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.578,NA
"ng","2005-08-23 5:50","",10,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.683,NA
"ng","2005-08-23 6:10","",113,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.207,NA
"ng","2005-08-23 6:20","",192,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.472,NA
"ng","2005-08-23 6:40","",416,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.934,NA
"ng","2005-08-23 6:50","",512,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.573,NA
"ng","2005-08-23 7:10","",1152,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,12.69,NA
"ng","2005-08-23 7:20","",2048,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,18.045,NA
"ng","2005-08-23 7:40","",3968,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26.781,NA
"ng","2005-08-23 7:50","",4096,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,28.357,NA
"ng","2005-08-23 8:10","",4864,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,31.268,NA
"ng","2005-08-23 8:20","",4864,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,32.086,NA
"ng","2005-08-23 8:40","",5376,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,34.585,NA
"ng","2005-08-23 8:50","",5632,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,35.542,NA
"ng","2005-08-23 9:10","",5888,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,36.295,NA
"ng","2005-08-23 9:20","",6144,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,36.837,NA
"ng","2005-08-23 9:40","",6144,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,38.938,NA
"ng","2005-08-23 9:50","",6400,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,38.826,NA
"ng","2005-08-23 10:10","",6400,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,40.185,NA
"ng","2005-08-23 10:20","",6144,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,40.185,NA
"ng","2005-08-23 10:40","",6144,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,39.843,NA
"ng","2005-08-23 10:50","",5888,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,39.502,NA
"ng","2005-08-23 11:10","",4352,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,33.118,NA
"ng","2005-08-23 11:20","",3712,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,29.752,NA
"ng","2005-08-23 11:40","",2944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.665,NA
"ng","2005-08-23 11:50","",2816,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.272,NA
"ng","2005-08-23 12:10","",2560,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.862,NA
"ng","2005-08-23 12:20","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.567,NA
"ng","2005-08-23 12:40","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26.977,NA
"ng","2005-08-23 12:50","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.272,NA
"ng","2005-08-23 13:10","",2304,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.272,NA
"ng","2005-08-23 13:20","",2304,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.665,NA
"ng","2005-08-23 13:40","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.468,NA
"ng","2005-08-23 13:50","",2304,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.567,NA
"ng","2005-08-23 14:10","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.468,NA
"ng","2005-08-23 14:20","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.37,NA
"ng","2005-08-23 14:40","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.075,NA
"ng","2005-08-23 14:50","",2560,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.764,NA
"ng","2005-08-23 15:10","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.075,NA
"ng","2005-08-23 15:20","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26.195,NA
"ng","2005-08-23 15:40","",3200,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26.39,NA
"ng","2005-08-23 15:50","",3456,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26.977,NA
"ng","2005-08-23 16:10","",3968,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.468,NA
"ng","2005-08-23 16:20","",3968,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,28.258,NA
"ng","2005-08-23 16:40","",3840,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,28.159,NA
"ng","2005-08-23 16:50","",3840,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,25.416,NA
"ng","2005-08-23 17:10","",3584,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27.173,NA
"ng","2005-08-23 17:20","",2176,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26.879,NA
"ng","2005-08-23 17:40","",3072,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26.292,NA
"ng","2005-08-23 17:50","",2944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,25.902,NA
"ng","2005-08-23 18:10","",2688,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,24.641,NA
"ng","2005-08-23 18:20","",2432,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,24.062,NA
"ng","2005-08-23 18:40","",2048,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,23.196,NA
"ng","2005-08-23 18:50","",864,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,21.951,NA
"ng","2005-08-23 19:10","",960,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,18.901,NA
"ng","2005-08-23 19:20","",576,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,18.236,NA
"ng","2005-08-23 19:40","",94,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,16.141,NA
"ng","2005-08-23 19:50","",23,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,15.569,NA
"ng","2005-08-23 20:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,14.9,NA
"ng","2005-08-23 20:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,14.421,NA
"ng","2005-08-23 20:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,12.497,NA
"ng","2005-08-23 20:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,11.139,NA
"ng","2005-08-23 21:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,9.275,NA
"ng","2005-08-23 21:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.382,NA
"ng","2005-08-23 21:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.481,NA
"ng","2005-08-23 21:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.179,NA
"ng","2005-08-23 22:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.37,NA
"ng","2005-08-23 22:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.37,NA
"ng","2005-08-23 22:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.471,NA
"ng","2005-08-23 22:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6.268,NA
"ng","2005-08-23 23:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.552,NA
"ng","2005-08-23 23:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.141,NA
"ng","2005-08-23 23:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.347,NA
"ng","2005-08-23 23:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5.141,NA
"ng","2005-09-23 0:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.831,NA
"ng","2005-09-23 0:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.519,NA
"ng","2005-09-23 0:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.519,NA
"ng","2005-09-23 0:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.623,NA
"ng","2005-09-23 1:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.623,NA
"ng","2005-09-23 1:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.519,NA
"ng","2005-09-23 1:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.311,NA
"ng","2005-09-23 1:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.519,NA
"ng","2005-09-23 2:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.519,NA
"ng","2005-09-23 2:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.998,NA
"ng","2005-09-23 2:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.367,NA
"ng","2005-09-23 2:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.578,NA
"ng","2005-09-23 3:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.788,NA
"ng","2005-09-23 3:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.893,NA
"ng","2005-09-23 3:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.207,NA
"ng","2005-09-23 3:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.893,NA
"ng","2005-09-23 4:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.998,NA
"ng","2005-09-23 4:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.893,NA
"ng","2005-09-23 4:40","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.893,NA
"ng","2005-09-23 4:50","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.311,NA
"ng","2005-09-23 5:10","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.311,NA
"ng","2005-09-23 5:20","",0,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.623,NA
"ng","2005-09-23 5:40","",1,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.998,NA
"ng","2005-09-23 5:50","",9,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.578,NA
"ng","2005-09-23 6:10","",152,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3.367,NA
"ng","2005-09-23 6:20","",288,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4.102,NA
"ng","2005-09-23 6:40","",512,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7.079,NA
"ng","2005-09-23 6:50","",608,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,8.182,NA
"ng","2005-09-23 7:10","",1152,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,12.304,NA
