"","X","researcher","hourdate_HOBO","hour_ELITECH","temp","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","intensity.Ephedra.californica","intensity.triangle","intensity.square","intensity.open"
"2652",13064,"ng","2005-03-23 16:40","",14.996,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,704,NA
"2653",13065,"ng","2005-03-23 16:50","",14.804,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,576,NA
"2654",13067,"ng","2005-03-23 17:10","",13.75,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,512,NA
"2655",13068,"ng","2005-03-23 17:20","",13.269,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,400,NA
"2656",13070,"ng","2005-03-23 17:40","",12.304,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,272,NA
"2657",13071,"ng","2005-03-23 17:50","",12.207,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,272,NA
"2658",13073,"ng","2005-03-23 18:10","",11.916,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,168,NA
"2659",13074,"ng","2005-03-23 18:20","",11.722,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,144,NA
"2660",13076,"ng","2005-03-23 18:40","",11.431,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,120,NA
"2661",13077,"ng","2005-03-23 18:50","",11.334,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,81,NA
"2662",13079,"ng","2005-03-23 19:10","",11.334,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,52,NA
"2663",13080,"ng","2005-03-23 19:20","",11.334,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,41,NA
"2664",13082,"ng","2005-03-23 19:40","",11.041,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5,NA
"2665",13083,"ng","2005-03-23 19:50","",11.041,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1,NA
"2666",13085,"ng","2005-03-23 20:10","",10.944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2667",13086,"ng","2005-03-23 20:20","",10.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2668",13088,"ng","2005-03-23 20:40","",10.161,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2669",13089,"ng","2005-03-23 20:50","",9.176,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2670",13091,"ng","2005-03-23 21:10","",8.082,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2671",13092,"ng","2005-03-23 21:20","",7.983,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2672",13094,"ng","2005-03-23 21:40","",7.582,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2673",13095,"ng","2005-03-23 21:50","",7.481,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2674",13097,"ng","2005-03-23 22:10","",6.978,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2675",13098,"ng","2005-03-23 22:20","",6.573,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2676",13100,"ng","2005-03-23 22:40","",6.775,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2677",13101,"ng","2005-03-23 22:50","",6.978,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2678",13103,"ng","2005-03-23 23:10","",6.775,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2679",13104,"ng","2005-03-23 23:20","",6.674,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2680",13106,"ng","2005-03-23 23:40","",6.064,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2681",13107,"ng","2005-03-23 23:50","",5.757,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2682",13109,"ng","2005-04-23 0:10","",5.552,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2683",13110,"ng","2005-04-23 0:20","",5.757,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2684",13112,"ng","2005-04-23 0:40","",6.268,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2685",13113,"ng","2005-04-23 0:50","",6.37,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2686",13115,"ng","2005-04-23 1:10","",6.471,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2687",13116,"ng","2005-04-23 1:20","",6.166,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2688",13118,"ng","2005-04-23 1:40","",5.86,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2689",13119,"ng","2005-04-23 1:50","",5.757,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2690",13121,"ng","2005-04-23 2:10","",5.655,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2691",13122,"ng","2005-04-23 2:20","",5.655,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2692",13124,"ng","2005-04-23 2:40","",5.655,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2693",13125,"ng","2005-04-23 2:50","",5.757,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2694",13127,"ng","2005-04-23 3:10","",5.757,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2695",13128,"ng","2005-04-23 3:20","",5.655,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2696",13130,"ng","2005-04-23 3:40","",5.655,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2697",13131,"ng","2005-04-23 3:50","",5.655,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2698",13133,"ng","2005-04-23 4:10","",4.415,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2699",13134,"ng","2005-04-23 4:20","",3.472,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2700",13136,"ng","2005-04-23 4:40","",3.578,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2701",13137,"ng","2005-04-23 4:50","",3.155,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2702",13139,"ng","2005-04-23 5:10","",2.624,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2703",13140,"ng","2005-04-23 5:20","",2.624,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2704",13142,"ng","2005-04-23 5:40","",2.943,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2705",13143,"ng","2005-04-23 5:50","",2.624,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4,NA
"2706",13145,"ng","2005-04-23 6:10","",3.578,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,26,NA
"2707",13146,"ng","2005-04-23 6:20","",4.207,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,54,NA
"2708",13148,"ng","2005-04-23 6:40","",5.962,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,232,NA
"2709",13149,"ng","2005-04-23 6:50","",6.471,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,272,NA
"2710",13151,"ng","2005-04-23 7:10","",7.481,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,480,NA
"2711",13152,"ng","2005-04-23 7:20","",8.978,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1088,NA
"2712",13154,"ng","2005-04-23 7:40","",15.091,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1472,NA
"2713",13155,"ng","2005-04-23 7:50","",13.365,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1152,NA
"2714",13157,"ng","2005-04-23 8:10","",20.901,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2816,NA
"2715",13158,"ng","2005-04-23 8:20","",19.282,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3584,NA
"2716",13160,"ng","2005-04-23 8:40","",27.862,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3456,NA
"2717",13161,"ng","2005-04-23 8:50","",26.488,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4608,NA
"2718",13163,"ng","2005-04-23 9:10","",22.812,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2816,NA
"2719",13164,"ng","2005-04-23 9:20","",29.053,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7168,NA
"2720",13166,"ng","2005-04-23 9:40","",19.662,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2048,NA
"2721",13167,"ng","2005-04-23 9:50","",17.189,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1728,NA
"2722",13169,"ng","2005-04-23 10:10","",16.808,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1728,NA
"2723",13170,"ng","2005-04-23 10:20","",16.237,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1344,NA
"2724",13172,"ng","2005-04-23 10:40","",13.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1088,NA
"2725",13173,"ng","2005-04-23 10:50","",14.613,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1344,NA
"2726",13175,"ng","2005-04-23 11:10","",18.14,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1920,NA
"2727",13176,"ng","2005-04-23 11:20","",19.662,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2728",13178,"ng","2005-04-23 11:40","",21.664,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3072,NA
"2729",13179,"ng","2005-04-23 11:50","",25.125,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3584,NA
"2730",13181,"ng","2005-04-23 12:10","",23.292,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2560,NA
"2731",13182,"ng","2005-04-23 12:20","",22.812,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2732",13184,"ng","2005-04-23 12:40","",19.758,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1920,NA
"2733",13185,"ng","2005-04-23 12:50","",20.234,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1920,NA
"2734",13187,"ng","2005-04-23 13:10","",24.738,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3968,NA
"2735",13188,"ng","2005-04-23 13:20","",22.621,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1920,NA
"2736",13190,"ng","2005-04-23 13:40","",23.869,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4608,NA
"2737",13191,"ng","2005-04-23 13:50","",23.581,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2176,NA
"2738",13193,"ng","2005-04-23 14:10","",22.046,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1728,NA
"2739",13194,"ng","2005-04-23 14:20","",20.615,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2048,NA
"2740",13196,"ng","2005-04-23 14:40","",20.234,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1792,NA
"2741",13197,"ng","2005-04-23 14:50","",19.948,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1408,NA
"2742",13199,"ng","2005-04-23 15:10","",19.567,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1344,NA
"2743",13200,"ng","2005-04-23 15:20","",18.14,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1024,NA
"2744",13202,"ng","2005-04-23 15:40","",13.365,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,480,NA
"2745",13203,"ng","2005-04-23 15:50","",11.528,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,576,NA
"2746",13205,"ng","2005-04-23 16:10","",12.594,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1024,NA
"2747",13206,"ng","2005-04-23 16:20","",13.461,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1344,NA
"2748",13208,"ng","2005-04-23 16:40","",14.038,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1088,NA
"2749",13209,"ng","2005-04-23 16:50","",14.996,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1344,NA
"2750",13211,"ng","2005-04-23 17:10","",14.613,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,864,NA
"2751",13212,"ng","2005-04-23 17:20","",13.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,672,NA
"2752",13214,"ng","2005-04-23 17:40","",13.558,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,672,NA
"2753",13215,"ng","2005-04-23 17:50","",13.365,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,576,NA
"2754",13217,"ng","2005-04-23 18:10","",13.461,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,704,NA
"2755",13218,"ng","2005-04-23 18:20","",13.461,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,496,NA
"2756",13220,"ng","2005-04-23 18:40","",11.916,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,192,NA
"2757",13221,"ng","2005-04-23 18:50","",11.528,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,200,NA
"2758",13223,"ng","2005-04-23 19:10","",11.041,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,192,NA
"2759",13224,"ng","2005-04-23 19:20","",10.553,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,111,NA
"2760",13226,"ng","2005-04-23 19:40","",9.571,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,31,NA
"2761",13227,"ng","2005-04-23 19:50","",9.176,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,11,NA
"2762",13229,"ng","2005-04-23 20:10","",8.978,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2763",13230,"ng","2005-04-23 20:20","",8.978,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2764",13232,"ng","2005-04-23 20:40","",8.581,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2765",13233,"ng","2005-04-23 20:50","",8.481,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2766",13235,"ng","2005-04-23 21:10","",8.382,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2767",13236,"ng","2005-04-23 21:20","",8.082,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2768",13238,"ng","2005-04-23 21:40","",7.28,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2769",13239,"ng","2005-04-23 21:50","",7.079,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2770",13241,"ng","2005-04-23 22:10","",7.079,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2771",13242,"ng","2005-04-23 22:20","",7.179,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2772",13244,"ng","2005-04-23 22:40","",7.28,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2773",13245,"ng","2005-04-23 22:50","",7.179,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2774",13247,"ng","2005-04-23 23:10","",7.481,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2775",13248,"ng","2005-04-23 23:20","",7.582,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2776",13250,"ng","2005-04-23 23:40","",7.481,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2777",13251,"ng","2005-04-23 23:50","",6.877,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2778",13253,"ng","2005-05-23 0:10","",5.347,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2779",13254,"ng","2005-05-23 0:20","",4.415,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2780",13256,"ng","2005-05-23 0:40","",3.893,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2781",13257,"ng","2005-05-23 0:50","",3.472,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2782",13259,"ng","2005-05-23 1:10","",4.102,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2783",13260,"ng","2005-05-23 1:20","",4.519,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2784",13262,"ng","2005-05-23 1:40","",5.244,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2785",13263,"ng","2005-05-23 1:50","",5.552,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2786",13265,"ng","2005-05-23 2:10","",5.244,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2787",13266,"ng","2005-05-23 2:20","",4.415,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2788",13268,"ng","2005-05-23 2:40","",3.683,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2789",13269,"ng","2005-05-23 2:50","",3.261,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2790",13271,"ng","2005-05-23 3:10","",3.155,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2791",13272,"ng","2005-05-23 3:20","",2.73,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2792",13274,"ng","2005-05-23 3:40","",3.155,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2793",13275,"ng","2005-05-23 3:50","",3.893,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2794",13277,"ng","2005-05-23 4:10","",4.102,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2795",13278,"ng","2005-05-23 4:20","",3.578,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2796",13280,"ng","2005-05-23 4:40","",4.207,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2797",13281,"ng","2005-05-23 4:50","",4.727,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2798",13283,"ng","2005-05-23 5:10","",5.347,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2799",13284,"ng","2005-05-23 5:20","",5.552,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2800",13286,"ng","2005-05-23 5:40","",5.552,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2801",13287,"ng","2005-05-23 5:50","",5.347,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3,NA
"2802",13289,"ng","2005-05-23 6:10","",5.244,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,29,NA
"2803",13290,"ng","2005-05-23 6:20","",5.757,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,62,NA
"2804",13292,"ng","2005-05-23 6:40","",6.674,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,200,NA
"2805",13293,"ng","2005-05-23 6:50","",6.775,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,256,NA
"2806",13295,"ng","2005-05-23 7:10","",8.481,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,576,NA
"2807",13296,"ng","2005-05-23 7:20","",8.779,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,576,NA
"2808",13298,"ng","2005-05-23 7:40","",12.013,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1472,NA
"2809",13299,"ng","2005-05-23 7:50","",13.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1792,NA
"2810",13301,"ng","2005-05-23 8:10","",16.332,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3072,NA
"2811",13302,"ng","2005-05-23 8:20","",17.855,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1984,NA
"2812",13304,"ng","2005-05-23 8:40","",20.329,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1664,NA
"2813",13305,"ng","2005-05-23 8:50","",26.977,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5376,NA
"2814",13307,"ng","2005-05-23 9:10","",17.475,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1536,NA
"2815",13308,"ng","2005-05-23 9:20","",30.457,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5888,NA
"2816",13310,"ng","2005-05-23 9:40","",28.953,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1344,NA
"2817",13311,"ng","2005-05-23 9:50","",25.513,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1408,NA
"2818",13313,"ng","2005-05-23 10:10","",36.511,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6144,NA
"2819",13314,"ng","2005-05-23 10:20","",38.602,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6400,NA
"2820",13316,"ng","2005-05-23 10:40","",28.456,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1728,NA
"2821",13317,"ng","2005-05-23 10:50","",23.196,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3072,NA
"2822",13319,"ng","2005-05-23 11:10","",19.948,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1856,NA
"2823",13320,"ng","2005-05-23 11:20","",23.966,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"2824",13322,"ng","2005-05-23 11:40","",24.931,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4608,NA
"2825",13323,"ng","2005-05-23 11:50","",27.272,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3200,NA
"2826",13325,"ng","2005-05-23 12:10","",20.519,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2304,NA
