pendant.OMEGA,shelter.open,rep,fabric,date,temp.omega,humidity,percent.germination.phaclia ,percent.germination.buckhorn,percent.germination.tidytips,day,trial 
15531,open ,1,none,2021-07-07,22.351,60.4501,,,0,8,1
15531,open ,1,none,2021-07-07,22.3243,59.9802,,,0,8,1
15531,open ,1,none,2021-07-07,22.2816,58.7015,,,0,8,1
15531,open ,1,none,2021-07-07,22.3671,57.3526,,,0,8,1
15531,open ,1,none,2021-07-08,22.3938,56.1349,,,0,9,1
15531,open ,1,none,2021-07-08,22.4365,54.0505,,,0,9,1
15531,open ,1,none,2021-07-08,22.4472,53.3028,,,0,9,1
15531,open ,1,none,2021-07-08,22.3777,52.8298,,,0,9,1
15531,open ,1,none,2021-07-08,22.3671,52.6467,,,0,9,1
15531,open ,1,none,2021-07-08,22.4205,52.5002,,,0,9,1
15531,open ,1,none,2021-07-08,22.4632,52.5154,,,0,9,1
15531,open ,1,none,2021-07-08,22.4365,53.2784,,,0,9,1
15531,open ,1,none,2021-07-08,22.4472,54.9264,,,0,9,1
15531,open ,1,none,2021-07-08,22.3938,58.4909,,,0,9,1
15531,open ,1,none,2021-07-08,22.4205,59.5377,,,0,9,1
15531,open ,1,none,2021-07-08,22.335,59.8917,,,0,9,1
15531,open ,1,none,2021-07-08,22.4632,62.208,,,0,9,1
15531,open ,1,none,2021-07-08,22.5059,61.6526,,,0,9,1
15531,open ,1,none,2021-07-08,22.335,61.2161,,,0,9,1
15531,open ,1,none,2021-07-08,22.3671,61.3413,,,0,9,1
15531,open ,1,none,2021-07-08,22.3671,61.4755,,,0,9,1
15531,open ,1,none,2021-07-08,22.3671,61.6678,,,0,9,1
15531,open ,1,none,2021-07-08,22.4098,61.4755,,,0,9,1
15531,open ,1,none,2021-07-08,22.3938,61.5579,,,0,9,1
15531,open ,1,none,2021-07-08,22.3777,61.6251,,,0,9,1
15531,open ,1,none,2021-07-08,22.3243,61.7777,,,0,9,1
15531,open ,1,none,2021-07-08,22.3243,61.8509,,,0,9,1
15531,open ,1,none,2021-07-08,22.3777,61.7868,,,0,9,1
15531,open ,1,none,2021-07-09,22.4365,61.6373,,,0,10,1
15531,open ,1,none,2021-07-09,22.3938,61.7044,,,0,10,1
15531,open ,1,none,2021-07-09,22.3671,61.8479,,,0,10,1
15531,open ,1,none,2021-07-09,22.335,61.9608,,,0,10,1
15531,open ,1,none,2021-07-09,22.2976,62.0829,,,0,10,1
15531,open ,1,none,2021-07-09,22.3671,61.8051,,,0,10,1
15531,open ,1,none,2021-07-09,22.4098,61.7502,,,0,10,1
15531,open ,1,none,2021-07-09,22.351,61.8357,,,0,10,1
15531,open ,1,none,2021-07-09,22.335,61.8173,,,0,10,1
15531,open ,1,none,2021-07-09,22.3671,61.6922,,,0,10,1
15531,open ,1,none,2021-07-09,22.4098,61.622,,,0,10,1
15531,open ,1,none,2021-07-09,22.3777,61.5671,,,0,10,1
15531,open ,1,none,2021-07-09,22.3671,61.4023,,,0,10,1
15531,open ,1,none,2021-07-09,22.3671,61.3687,,,0,10,1
15531,open ,1,none,2021-07-09,22.3243,61.2924,,,0,10,1
15531,open ,1,none,2021-07-09,22.335,61.4145,,,0,10,1
15531,open ,1,none,2021-07-09,22.3671,61.3657,,,0,10,1
15531,open ,1,none,2021-07-09,22.4098,61.3382,,,0,10,1
15531,open ,1,none,2021-07-09,22.4098,61.3657,,,0,10,1
15531,open ,1,none,2021-07-09,22.4365,61.3535,,,0,10,1
15531,open ,1,none,2021-07-09,22.3243,61.3748,,,0,10,1
15531,open ,1,none,2021-07-09,22.335,61.2619,,,0,10,1
15531,open ,1,none,2021-07-09,22.4098,60.9171,,,0,10,1
15531,open ,1,none,2021-07-09,22.4365,60.6424,,,0,10,1
15531,open ,1,none,2021-07-10,22.351,60.1938,,,0,11,1
15531,open ,1,none,2021-07-10,22.2976,59.5193,,,0,11,1
15531,open ,1,none,2021-07-10,22.4098,58.6984,,,0,11,1
15531,open ,1,none,2021-07-10,22.4632,57.5631,,,0,11,1
15531,open ,1,none,2021-07-10,22.4472,57.0443,,,0,11,1
15531,open ,1,none,2021-07-10,22.4098,56.2692,,,0,11,1
15531,open ,1,none,2021-07-10,22.3938,55.7137,,,0,11,1
15531,open ,1,none,2021-07-10,22.351,55.2071,,,0,11,1
15531,open ,1,none,2021-07-10,22.4205,54.6212,,,0,11,1
15531,open ,1,none,2021-07-10,22.3938,54.8745,,,0,11,1
15531,open ,1,none,2021-07-10,22.3777,55.1308,,,0,11,1
15531,open ,1,none,2021-07-10,22.2549,55.8297,,,0,11,1
15531,open ,1,none,2021-07-10,22.3083,55.4635,,,0,11,1
15531,open ,1,none,2021-07-10,22.2229,56.1379,,,0,11,1
15531,open ,1,none,2021-07-10,22.2816,56.4553,,,0,11,1
15531,open ,1,none,2021-07-10,22.335,56.4065,,,0,11,1
15531,open ,1,none,2021-07-10,21.9291,57.4929,,,0,11,1
15531,open ,1,none,2021-07-10,21.3844,59.9405,,,0,11,1
15531,open ,1,none,2021-07-10,21.2242,59.5804,,,0,11,1
15531,open ,1,none,2021-07-10,21.0319,59.5071,,,0,11,1
15531,open ,1,none,2021-07-10,22.3938,54.4503,,,0,11,1
15531,open ,1,none,2021-07-10,22.2656,52.7108,,,0,11,1
15531,open ,1,none,2021-07-10,22.2976,52.0943,,,0,11,1
15531,open ,1,none,2021-07-10,22.2976,52.5002,,,0,11,1
15531,open ,1,none,2021-07-11,22.2389,53.08,,,0,12,1
15531,open ,1,none,2021-07-11,22.3083,54.9233,,,0,12,1
15531,open ,1,none,2021-07-11,22.3083,55.201,,,0,12,1
15531,open ,1,none,2021-07-11,22.351,56.1135,,,0,12,1
15531,open ,1,none,2021-07-11,22.2976,56.6232,,,0,12,1
15531,open ,1,none,2021-07-11,22.2656,57.1206,,,0,12,1
15531,open ,1,none,2021-07-11,22.3083,57.6822,,,0,12,1
15531,open ,1,none,2021-07-11,22.3777,58.3841,,,0,12,1
15531,open ,1,none,2021-07-11,22.3938,59.1684,,,0,12,1
15531,open ,1,none,2021-07-11,22.351,59.443,,,0,12,1
15531,open ,1,none,2021-07-11,22.2549,59.5132,,,0,12,1
15531,open ,1,none,2021-07-11,22.2816,58.7137,,,0,12,1
15531,open ,1,none,2021-07-11,22.3671,60.0656,,,0,12,1
15531,open ,1,none,2021-07-11,22.351,60.6394,,,0,12,1
15531,open ,1,none,2021-07-11,22.335,60.9476,,,0,12,1
15531,open ,1,none,2021-07-11,22.3777,60.9079,,,0,12,1
15531,open ,1,none,2021-07-11,22.3671,60.56,,,0,12,1
15531,open ,1,none,2021-07-11,22.3083,60.6516,,,0,12,1
15531,open ,1,none,2021-07-11,22.3243,60.6455,,,0,12,1
15531,open ,1,none,2021-07-11,22.3243,60.3159,,,0,12,1
15531,open ,1,none,2021-07-11,22.3777,59.791,,,0,12,1
15531,open ,1,none,2021-07-11,22.4098,60.2762,,,0,12,1
15531,open ,1,none,2021-07-11,22.3777,60.4349,,,0,12,1
15531,open ,1,none,2021-07-11,22.3777,60.5783,,,0,12,1
15531,open ,1,none,2021-07-12,22.2976,60.9781,,,0,13,1
15531,open ,1,none,2021-07-12,22.351,60.972,,,0,13,1
15531,open ,1,none,2021-07-12,22.4205,60.8499,,,0,13,1
15531,open ,1,none,2021-07-12,22.3777,60.9903,,,0,13,1
15531,open ,1,none,2021-07-12,22.351,60.8347,,,0,13,1
15531,open ,1,none,2021-07-12,22.335,60.9171,,,0,13,1
15531,open ,1,none,2021-07-12,22.3243,61.2924,,,0,13,1
15531,open ,1,none,2021-07-12,22.3938,61.3565,,,0,13,1
15531,open ,1,none,2021-07-12,22.3671,61.5702,,,0,13,1
15531,open ,1,none,2021-07-12,22.2816,61.3748,,,0,13,1
15531,open ,1,none,2021-07-12,22.2122,61.0025,,,0,13,1
15531,open ,1,none,2021-07-12,22.2389,60.0473,,,0,13,1
15531,open ,1,none,2021-07-12,22.3243,59.7635,,,0,13,1
15531,open ,1,none,2021-07-12,22.351,59.5651,,,0,13,1
15531,open ,1,none,2021-07-12,22.3777,59.6567,,,0,13,1
15531,open ,1,none,2021-07-12,22.2976,59.8611,,,0,13,1
15531,open ,1,none,2021-07-12,22.2549,59.913,,,0,13,1
15531,open ,1,none,2021-07-12,22.2656,59.9191,,,0,13,1
15531,open ,1,none,2021-07-12,22.3671,59.9649,,,0,13,1
15531,open ,1,none,2021-07-12,22.351,60.0015,,,0,13,1
15531,open ,1,none,2021-07-12,22.351,60.8347,,,0,13,1
15531,open ,1,none,2021-07-12,22.3671,61.1765,,,0,13,1
15531,open ,1,none,2021-07-12,22.3938,61.3535,,,0,13,1
15531,open ,1,none,2021-07-12,22.3777,61.3748,,,0,13,1
15531,open ,1,none,2021-07-13,22.3938,61.4786,,,0,14,1
15531,open ,1,none,2021-07-13,22.335,61.7533,,,0,14,1
15531,open ,1,none,2021-07-13,22.3671,61.6922,,,0,14,1
15531,open ,1,none,2021-07-13,22.3083,62.0218,,,0,14,1
15531,open ,1,none,2021-07-13,22.3243,61.9486,,,0,14,1
15531,open ,1,none,2021-07-13,22.2976,62.0737,,,0,14,1
15531,open ,1,none,2021-07-13,22.335,62.1988,,,0,14,1
15531,open ,1,none,2021-07-13,22.2976,62.3087,,,0,14,1
15531,open ,1,none,2021-07-13,22.2976,62.2721,,,0,14,1
15531,open ,1,none,2021-07-13,22.2976,62.3362,,,0,14,1
15531,open ,1,none,2021-07-13,22.2656,60.1083,,,0,14,1
15531,open ,1,none,2021-07-13,22.3243,60.9079,,,0,14,1
15531,open ,1,none,2021-07-13,22.1855,61.7838,,,0,14,1
15531,open ,1,none,2021-07-13,22.2816,61.4786,,,0,14,1
15531,open ,1,none,2021-07-13,21.817,62.1164,,,0,14,1
15531,open ,1,none,2021-07-13,22.3938,61.0269,,,0,14,1
15531,open ,1,none,2021-07-13,22.4632,62.1592,,,0,14,1
15531,open ,1,none,2021-07-13,22.2229,64.6799,,,0,14,1
15531,open ,1,none,2021-07-13,22.3083,65.5131,,,0,14,1
15531,open ,1,none,2021-07-13,22.2229,63.7797,,,0,14,1
15531,open ,1,none,2021-07-13,22.3083,62.9953,,,0,14,1
15531,open ,1,none,2021-07-13,22.351,62.0798,,,0,14,1
15531,open ,1,none,2021-07-13,22.335,61.6709,,,0,14,1
15531,open ,1,none,2021-07-13,22.4365,60.6485,,,0,14,1
15531,open ,1,none,2021-07-14,22.3777,61.4908,,,0,15,1
15531,open ,1,none,2021-07-14,22.3777,61.5732,,,0,15,1
15531,open ,1,none,2021-07-14,22.3777,61.8173,,,0,15,1
15531,open ,1,none,2021-07-14,22.4205,61.8235,,,0,15,1
15531,open ,1,none,2021-07-14,22.3938,61.7838,,,0,15,1
15531,open ,1,none,2021-07-14,22.4205,61.6403,,,0,15,1
15531,open ,1,none,2021-07-14,22.4098,61.7838,,,0,15,1
15531,open ,1,none,2021-07-14,22.3671,61.8509,,,0,15,1
15531,open ,1,none,2021-07-14,22.335,61.8814,,,0,15,1
15531,open ,1,none,2021-07-14,22.4365,61.5793,,,0,15,1
15531,open ,1,none,2021-07-14,22.3938,60.6485,,,0,15,1
15531,open ,1,none,2021-07-14,22.2816,60.6607,,,0,15,1
15531,open ,1,none,2021-07-14,22.2816,60.3616,,,0,15,1
15531,open ,1,none,2021-07-14,21.8757,61.146,,,0,15,1
15531,open ,1,none,2021-07-14,21.6621,62.15,,,0,15,1
15531,open ,1,none,2021-07-14,21.5766,62.3819,,,0,15,1
15531,open ,1,none,2021-07-14,21.4965,62.7695,,,0,15,1
15531,open ,1,none,2021-07-14,21.3684,62.9801,,,0,15,1
15531,open ,1,none,2021-07-14,21.2509,63.5325,,,0,15,1
15531,open ,1,none,2021-07-14,21.9879,62.2568,,,0,15,1
15531,open ,1,none,2021-07-14,22.4098,60.4654,,,0,15,1
15531,open ,1,none,2021-07-14,22.3083,60.6088,,,0,15,1
15531,open ,1,none,2021-07-14,22.351,60.911,,,0,15,1
15531,open ,1,none,2021-07-14,22.3243,61.268,,,0,15,1
15531,open ,1,none,2021-07-15,22.4205,61.1276,,,0,16,1
15531,open ,1,none,2021-07-15,22.4098,61.2192,,,0,16,1
15531,open ,1,none,2021-07-15,22.4098,61.3413,,,0,16,1
15531,open ,1,none,2021-07-15,22.335,61.6526,,,0,16,1
15531,open ,1,none,2021-07-15,22.3777,61.5946,,,0,16,1
15531,open ,1,none,2021-07-15,22.3243,61.8936,,,0,16,1
15531,open ,1,none,2021-07-15,22.351,61.9028,,,0,16,1
15531,open ,1,none,2021-07-15,22.3938,61.9699,,,0,16,1
15531,open ,1,none,2021-07-15,22.3938,62.2843,,,0,16,1
15531,open ,1,none,2021-07-15,22.2656,63.0137,,,0,16,1
15531,open ,1,none,2021-07-15,22.3671,60.0565,,,0,16,1
15531,open ,1,none,2021-07-15,22.2816,61.1856,,,0,16,1
15531,open ,1,none,2021-07-15,22.1962,62.1714,,,0,16,1
15402,shelter,1,canvas,2021-07-15,21.5766,64.6067,,,0,1,2
15402,shelter,1,canvas,2021-07-15,21.3096,65.4917,,,0,1,2
15402,shelter,1,canvas,2021-07-15,21.08,66.0838,,,0,1,2
15402,shelter,1,canvas,2021-07-15,21.8864,63.7552,,,0,1,2
15402,shelter,1,canvas,2021-07-15,21.6033,64.0299,,,0,1,2
15402,shelter,1,canvas,2021-07-15,21.5179,67.4388,,,0,1,2
15402,shelter,1,canvas,2021-07-15,21.63,66.453,,,0,1,2
15402,shelter,1,canvas,2021-07-15,21.6461,65.3391,,,0,1,2
15402,shelter,1,canvas,2021-07-15,21.5339,63.4073,,,0,1,2
15402,shelter,1,canvas,2021-07-15,21.6033,64.2679,,,0,1,2
15402,shelter,1,canvas,2021-07-16,21.6033,64.387,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6033,64.5365,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.63,64.5365,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.63,64.4785,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.7048,64.2435,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6728,64.3046,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6888,64.332,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6621,64.2679,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.7155,64.2039,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6888,63.8285,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6888,63.386,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6728,62.1744,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.63,61.4633,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6194,60.441,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.63,60.1022,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.63,60.1816,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6461,59.6902,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6728,59.4125,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.7048,59.617,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.7048,62.2446,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.7155,62.565,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.7048,62.739,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.6888,62.6474,,,0,2,2
15402,shelter,1,canvas,2021-07-16,21.7315,62.7787,,,0,2,2
15402,shelter,1,canvas,2021-07-17,21.6461,63.3616,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6461,63.624,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6728,63.5386,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6621,63.5264,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6888,63.3951,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.7315,63.267,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.7048,63.563,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6888,63.7827,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6461,64.0787,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6461,64.094,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6621,64.4388,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6461,64.4297,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6888,64.0726,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6888,63.4653,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.7315,62.5711,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.7315,62.2477,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6888,61.8875,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6621,61.6342,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.63,62.2263,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6621,62.5559,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.7155,62.6749,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.7315,62.8855,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.7155,63.0625,,,0,3,2
15402,shelter,1,canvas,2021-07-17,21.6888,63.4958,,,0,3,2
15402,shelter,1,canvas,2021-07-18,21.6728,63.5691,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.6621,63.444,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7048,63.2242,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.6461,63.267,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7155,63.4897,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7315,63.4989,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.6621,63.743,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7475,63.5813,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7155,63.4257,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7475,63.3463,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7742,63.2456,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.8009,62.3545,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7155,62.089,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7048,61.4572,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.4378,61.6495,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.0693,62.446,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.0266,61.912,,,0,4,2
15402,shelter,1,canvas,2021-07-18,20.8717,62.1073,,,0,4,2
15402,shelter,1,canvas,2021-07-18,20.7168,62.5864,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.8597,60.2945,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.8597,59.8764,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.7048,60.7797,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.6621,62.15,,,0,4,2
15402,shelter,1,canvas,2021-07-18,21.6728,62.6719,,,0,4,2
15402,shelter,1,canvas,2021-07-19,21.6888,62.8214,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.7048,62.977,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.7315,62.6841,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.7315,62.5254,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.7048,62.8122,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.7155,63.0869,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.7475,63.27,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.7475,63.3158,,,0,5,2
15402,shelter,1,canvas,2021-07-19,22.5113,69.9016,,,0,5,2
15402,shelter,1,canvas,2021-07-19,23.0453,70.8507,,,0,5,2
15402,shelter,1,canvas,2021-07-19,23.5687,71.2718,,,0,5,2
15402,shelter,1,canvas,2021-07-19,24.06,69.4072,,,0,5,2
15402,shelter,1,canvas,2021-07-19,24.514,66.8925,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.1227,62.7146,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.2348,63.8376,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.379,63.7583,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.2081,64.1245,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.2081,64.094,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.9879,61.9974,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.6194,62.7298,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.6033,62.9953,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.6621,63.7461,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.6033,63.6179,,,0,5,2
15402,shelter,1,canvas,2021-07-19,21.6461,63.8071,,,0,5,2
15402,shelter,1,canvas,2021-07-20,21.6728,63.8834,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6621,63.9384,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6728,64.0391,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6621,63.9963,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6888,63.8743,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.7582,63.4745,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.7155,63.331,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.7315,63.1693,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6728,63.4653,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.63,63.0045,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.7048,62.5742,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6728,62.6627,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.4378,62.9984,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.3256,63.5172,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.379,62.9465,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.2348,63.1693,,,0,6,2
15402,shelter,1,canvas,2021-07-20,22.1427,61.1032,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.7742,62.2782,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6461,63.9994,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.63,63.7644,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6621,63.8773,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6033,64.0696,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6728,64.1489,,,0,6,2
15402,shelter,1,canvas,2021-07-20,21.6194,63.9658,,,0,6,2
15402,shelter,1,canvas,2021-07-21,21.6621,63.6637,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6888,63.4348,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6461,62.8519,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.7315,61.9516,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6194,62.2629,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6728,61.4054,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.8276,59.3149,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.8437,58.6526,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.7475,58.912,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.8276,58.3383,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.8276,57.0535,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6033,52.2866,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.7315,52.0424,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6461,51.3619,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6728,50.4707,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.7155,50.4799,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6461,52.0211,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.7315,53.2143,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.7475,54.0505,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6461,53.9223,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6728,52.2011,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.6728,51.603,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.7155,50.19,,,0,7,2
15402,shelter,1,canvas,2021-07-21,21.7475,51.31,,,0,7,2
15402,shelter,1,canvas,2021-07-22,21.7315,52.6986,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.6888,53.1594,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7315,53.4859,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.6888,52.2347,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.6888,50.9468,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7155,49.485,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7742,48.9998,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.817,49.0333,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.5606,51.1025,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.6728,52.1126,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.8009,51.7556,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.8009,50.2876,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7155,49.7719,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7582,50.0862,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7849,50.2754,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.8009,49.7475,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7742,48.3558,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7475,49.1829,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7475,48.6122,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.817,48.188,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.8009,48.9906,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7475,48.5359,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.7475,48.8228,,,0,8,2
15402,shelter,1,canvas,2021-07-22,21.8009,49.8878,,,0,8,2
15402,shelter,1,canvas,2021-07-23,21.8009,51.6487,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.8009,55.3048,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7582,55.1858,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7048,54.1512,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7582,53.0709,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7582,52.1187,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7849,52.3568,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7849,52.1157,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.8757,49.72,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.9718,46.363,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.8864,47.4678,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.8437,47.9652,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.8276,48.7312,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7475,49.1432,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7475,50.2693,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7155,51.7128,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.7582,52.2652,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.6033,53.3547,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.4752,53.9742,,,0,9,2
15402,shelter,1,canvas,2021-07-23,21.4912,53.9773,,,0,9,2
